Generación estimada de residuos peligrosos por tipo de residuo competencia de ASEA,,,,,,,,,,,,,,
ID Entidad Federaativa,Entidad federativa,Municipio,Año,Subsector,Categoría de generador,Categoría del residuo,Tipo de residuo,Generación estimada,,,,,,
28,Tamaulipas,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Residuos solidos,"Residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)","0,02",,,,,,
28,Tamaulipas,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Sustancias corrosivas,Acidos,"0,01",,,,,,
28,Tamaulipas,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Sustancias corrosivas,Alcalis,"0,01",,,,,,
28,Tamaulipas,Sin Dato,2017,Petrolero,Microgenerador,Solventes,Solventes organicos usados ,"0,02",,,,,,
28,Tamaulipas,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Solventes,Solventes organicos usados ,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"0,76",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"4,42",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Filtro de aire o aceite contaminados,Filtros de aire usados,"0,06",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","1,17",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"0,03",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,72,,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos de tanques de almacenamiento de hidrocarburos,"20,74",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","7,68",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Microgenerador,Solventes Gastados,Residuos de solventes,"0,6",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"5,02",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Baterias alcalinas,Pilas alcalinas,"0,02",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Filtro de aire o aceite contaminados,Filtros de aire usados,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","9,6",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"0,68",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,"90,6",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos de tanques de almacenamiento de hidrocarburos,"92,79",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,"0,17",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","20,57",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Otros,"5,9",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,De mantenimiento,"1,25",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Pequeno generador,Otros residuos peligrosos,Otros,6,,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Microgenerador,Aceites gastados,Aceites gastados hidraulicos,"0,15",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Microgenerador,Otros residuos peligrosos,Otros residuos peligrosos ,"0,14",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Microgenerador,Solidos,Solidos otros,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Aceites gastados,Aceites gastados lubricantes,"0,25",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,LODOS ACEITOSOS,Lodos aceitosos ,"0,15",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Lodos provenientes de ,Lodos provenientes de otros,"0,45",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Lodos provenientes de ,Lodos provenientes de tratamiento de aguas de proceso,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Lodos provenientes de ,Lodos provenientes de tratamiento de aguas residuales,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Otros residuos peligrosos,Otros residuos peligrosos ,"1,05",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Solidos,Solidos con metales pesados,"0,5",,,,,,
28,Tamaulipas,Sin Dato,2018,Petrolero,Gran generador ,Solidos,Solidos otros,"11,45",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Microgenerador,Aceites gastados,hidraulicos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Microgenerador,Otros,Otros residuos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Microgenerador,Residuos solidos,"solidos OTROS (solidos CONTAMINADOS CON DIÉSEL (FILTROS, MANGUERAS, ENVASES, BOTES, CUBETAS, CONTENEDORES, TRAPOS, GUANTES, CARTÓN, ASERRÍN, MATERIAL ABSORBENTE))","0,228",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Microgenerador,Residuos solidos,solidos OTROS (TIERRA CONTAMINADA CON DIÉSEL),"0,06",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Microgenerador,Residuos solidos,solidos OTROS (SEDIMENTO IMPREGNADO DE DIÉSEL PROVENIENTE DE LAS CORRIDAS DE DIABLO),"0,108",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Pequeno Generador,Otros,Otros residuos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,De mantenimiento automotríz,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Otros: Varios,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,Lubricantes,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,hidraulicos,5,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Lodos aceitosos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Otros lodos,15,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Tratamiento de aguas de proceso,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,3,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Con metales pesados,"0,5",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros solidos,15,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros solidos,7,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolero,Gran Generador,Liquidos residuals de proceso,No corrosivos,"0,05",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,"0,427",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,005",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Filtro de aire o de aceite contaminados,"0,006",,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Microgenerador,Solventes,Residuos de solventes,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas alcalinas,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
28,Tamaulipas,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Microgenerador,Aceites gastados,Aceites gastados lubricantes,"0,008",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Microgenerador,OTROS ,LODOS PROVENIENTES DE LIMPIEZA DE TRAMPAS DE GRASA,"0,008",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Microgenerador,OTROS ,AGUAS ACEITOSAS,"0,02",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Microgenerador,SÓLIDOS,SÓLIDOS CON METALES PESADOS,"0,005",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados lubricantes,6,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,ESCORIAS CON METALES PESADOS,ESCORIAS CON METALES PESADOS GRANULARES,"1,5",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,OTROS ,AGUA CONTAMINADA,"0,7",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,OTROS ,CINTA DE ACETATO DE PLOMO,"0,062",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,035",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,2",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,054",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,5",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SOLVENTES,SOLVENTES ORGÁNICOS,"0,04",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Pequeno Generador,SUSTANCIAS CORROSIVAS,SUSTANCIAS CORROSIVAS ACIDOS,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Hidraulicos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Lubricantes,120,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Lubricantes,"2,3",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Biológico-Infecciosos,Objetos punzocortantes,"0,215",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Biológico-Infecciosos,Residuos no anatómicos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Lodos aceitosos,Lodos aceitosos,300,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Lodos aceitosos,Lodos aceitosos,30,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Lodos aceitosos,Lodos aceitosos,"1.600,00",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Lodos provenientes de:,Otros,"1.500,00",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Otros,Otros,"12.068,36",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Otros,Otros,26,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Otros,Otros,"0,15",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Otros,Otros,9,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,con metales pesados,"1,24",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Otros,"0,9",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Otros,"4.292,40",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Otros,"30,1",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Otros,"0,2",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Solventes,Orgánicos,2,,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolero,Gran Generador,Solventes,Orgánicos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Microgenerador,Aceites hidraúlicos,Aceites gastados hidráulicos,"0,02",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,"0,46",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Microgenerador,Líquidos de proceso,Aguas aceitosas,"0,172",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,48",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"2,719",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,215",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites hidraúlicos,Aceites gastados hidráulicos,"0,006",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,"2,662",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,"30,5",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,002",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","1,91",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,1382",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"20,616",,,,,,
28,Tamaulipas,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","11,51",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Microgenerador,Aceites gastados,Lubricantes,"0,01",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Microgenerador,Otros,"Agua oleosa, agua contaminada","0,02",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Microgenerador,Residuos solidos,Con metales pesados,"0,01",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Microgenerador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,"0,01",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,6,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Escorias,Con metales pesados,"1,5",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Otros,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","0,7",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Otros,Otros: Varios,"0,06",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,,"0,99",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Solventes,"Solventes orgánicos usados 
","0,04",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Pequeno Generador,Sustancias corrosivas,Corrosivos,"0,1",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Aceites gastados,hidraulicos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Aceites gastados,Lubricantes,120,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Aceites gastados,,"2,3",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Biológico-infecciosos,Objetos punzocortantes,"0,22",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Biológico-infecciosos,Residuos no anatómicos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Otros,Otros: Varios,26,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Otros,,"0,15",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Otros,,"12.068,36",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Otros,,9,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,Con metales pesados,"1,24",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,Otros solidos,"0,9",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,,"4.292,40",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,,"30,1",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,,"0,2",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Solventes,Orgánicos,"0,3",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Solventes,,2,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Lodos,"Lodos aceitosos 
",300,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Lodos,,"1.600,00",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Lodos,,30,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolero,Gran Generador,Lodos,Otros lodos,"1.500,00",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,"0,02",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,46",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,48",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Microgenerador,Otros,"Agua oleosa, agua contaminada","0,17",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,22",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Microgenerador,Lodos,"Lodos aceitosos 
","2,72",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,"0,01",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,"2,66",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,"baterias, celdas y pilas","Baterias, pilas y balastras",0,,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","1,91",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,Otros,"Agua oleosa, agua contaminada","30,5",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","11,51",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,14",,,,,,
28,Tamaulipas,Sin Dato,2021,Petrolifero,Pequeno Generador,Lodos,"Lodos aceitosos 
","20,62",,,,,,
28,Tamaulipas,Altamira,2022,Petrolero,Gran Generador,Lodos,"Lodos aceitosos 
","1,00",,,,,,
28,Tamaulipas,Altamira,2022,Petrolero,Gran Generador,Otros,Otros sólidos,"5,00",,,,,,
28,Tamaulipas,Altamira,2022,Petrolero,Gran Generador,Residuos sólidos,Otros sólidos,"53,21",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,"0,11",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,46",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,21",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"4,70",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,50",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,50",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Biológico-infecciosos,Patológicos,"0,00",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Biológico-infecciosos,Sangre,"0,00",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,"0,04",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,"1,00",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,"0,60",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Otros,Otros residuos,"3,50",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"3,50",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"5,94",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"1,00",,,,,,
28,Tamaulipas,Altamira,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"1,50",,,,,,
28,Tamaulipas,Jaumave,2022,Petrolero,Microgenerador,Lodos,"Lodos aceitosos 
","0,31",,,,,,
28,Tamaulipas,El Mante,2022,Petrolero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,20",,,,,,
28,Tamaulipas,El Mante,2022,Petrolero,Microgenerador,Lodos,"Lodos aceitosos 
","0,25",,,,,,
28,Tamaulipas,El Mante,2022,Petrolero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,38",,,,,,
28,Tamaulipas,Matamoros,2022,Petrolero,Microgenerador,Lodos,"Lodos aceitosos 
","0,30",,,,,,
28,Tamaulipas,Matamoros,2022,Petrolero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,01",,,,,,
28,Tamaulipas,Matamoros,2022,Petrolero,Pequeño Generador,Aceites gastados,Lubricantes,"0,05",,,,,,
28,Tamaulipas,Matamoros,2022,Petrolero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","5,75",,,,,,
28,Tamaulipas,Matamoros,2022,Petrolero,Pequeño Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,00",,,,,,
