id_ent_fed,ent_fed,anio,subsector,categoria_generador,categoria_residuo,type_residuo,generacion_estimada_ton_anio
2,baja california,2022,petrolífero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.15
2,baja california,2022,petrolífero,pequeño generador,residuos sólidos,No especificado,3.0
2,baja california,2022,petrolífero,microgenerador,aceites gastados,lubricantes,0.0
2,baja california,2022,petrolífero,microgenerador,residuos sólidos,con metales pesados,0.0
2,baja california,2022,petrolífero,microgenerador,residuos sólidos,"de mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.0
2,baja california,2022,petrolífero,microgenerador,residuos sólidos,No especificado,0.0
2,baja california,2022,petrolífero,microgenerador,residuos sólidos,tortas de filtrado,0.0
2,baja california,2022,petrolífero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.8
2,baja california,2022,petrolífero,pequeño generador,lodos,lodos aceitosos,3.2
2,baja california,2022,petrolífero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.91
3,baja california sur,2017,petrolero,microgenerador,aceites gastados,hidraulicos,0.11
3,baja california sur,2017,petrolero,microgenerador,aceites gastados,lubricantes,0.16
3,baja california sur,2017,petrolero,microgenerador,lodos,lodos provenientes de tanques de almacenaniento,0.12
3,baja california sur,2017,petrolero,microgenerador,lodos aceitosos,lodos procedentes de trampas de grasas e hidrocarburos,0.08
3,baja california sur,2017,petrolero,microgenerador,lodos aceitosos,otros lodos,0.31
3,baja california sur,2017,petrolero,microgenerador,pinturas y productos relacionados,proceso de pinturas,0.03
3,baja california sur,2017,petrolero,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.03
3,baja california sur,2017,petrolero,microgenerador,residuos solidos,de mantenimiento automotríz,0.05
3,baja california sur,2017,petrolero,microgenerador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.04
3,baja california sur,2017,petrolero,microgenerador,residuos solidos,no especificado,0.0
3,baja california sur,2017,petrolero,microgenerador,residuos solidos,No especificado,0.01
3,baja california sur,2017,petrolero,pequeno generador,aceites gastados,hidraulicos,0.05
3,baja california sur,2017,petrolero,pequeno generador,aceites gastados,lubricantes,5.35
3,baja california sur,2017,petrolero,pequeno generador,"baterias, celdas y pilas",pilas alcalinas,0.01
3,baja california sur,2017,petrolero,pequeno generador,"baterias, celdas y pilas","pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio",0.01
3,baja california sur,2017,petrolero,pequeno generador,liquidos de proceso,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",100.0
3,baja california sur,2017,petrolero,pequeno generador,lodos,lodos provenientes de tanques de almacenaniento,0.1
3,baja california sur,2017,petrolero,pequeno generador,lodos aceitosos,"con contaminacion de hidrocarburos, combustibles, aceite",0.1
3,baja california sur,2017,petrolero,pequeno generador,lodos aceitosos,lodos procedentes de trampas de grasas e hidrocarburos,4.9
3,baja california sur,2017,petrolero,pequeno generador,lodos aceitosos,otros lodos,0.7
3,baja california sur,2017,petrolero,pequeno generador,residuos solidos,balastras,0.11
3,baja california sur,2017,petrolero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",1.19
3,baja california sur,2017,petrolero,pequeno generador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.76
3,baja california sur,2017,petrolero,pequeno generador,residuos solidos,lampara fluorescentes,0.03
3,baja california sur,2017,petrolero,pequeno generador,residuos solidos,"mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0.28
3,baja california sur,2017,petrolero,pequeno generador,residuos solidos,"tierra, grava, acerrín impregnados con aceites, grasas e hidrocarburos",1.54
3,baja california sur,2017,petrolero,microgenerador,solventes,solventes organicos usados,0.02
3,baja california sur,2018,petrolifero,microgenerador,aceites gastados (hidraulicos),aceite gastado hidraulico,0.1
3,baja california sur,2018,petrolifero,microgenerador,aceites gastados (lubricantes),aceites gastados lubricantes,0.02
3,baja california sur,2018,petrolifero,microgenerador,solidos impregnados,"trapos impregnados con aceite, grasas, etc. usados en la limpieza y/o revision de autos",0.24
3,baja california sur,2018,petrolifero,microgenerador,liquidos residuales de proceso no corrosivos,agua contaminada con hidrocarburos,0.22
3,baja california sur,2018,petrolifero,microgenerador,lodos contaminados con hidrocarburos,lodos con aceite y restos de hidrocarburos,3.35
3,baja california sur,2018,petrolifero,microgenerador,lodos de tanques de almacenamiento de hidrocarburos,lodos de tanques de hidrocarburos,0.07
3,baja california sur,2018,petrolifero,microgenerador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",1.17
3,baja california sur,2018,petrolifero,microgenerador,solidos de mantenimiento impregnados con hidrocarburo,"trapos impregnados con aceite, grasas, etc. usados en la limpieza y/o revision de autos",0.18
3,baja california sur,2018,petrolifero,pequeno generador,aceites gastados (lubricantes),aceites gastados lubricantes,2.53
3,baja california sur,2018,petrolifero,pequeno generador,filtro de aire o aceite contaminados,filtros de aire usados,0.15
3,baja california sur,2018,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.44
3,baja california sur,2018,petrolifero,pequeno generador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.0
3,baja california sur,2018,petrolifero,pequeno generador,liquidos residuales de proceso no corrosivos,agua contaminada con hidrocarburos,2.77
3,baja california sur,2018,petrolifero,pequeno generador,lodos contaminados con hidrocarburos,lodos aceitosos,3.46
3,baja california sur,2018,petrolifero,pequeno generador,residuos de pinturas y esmaltes,nata de pintura,0.0
3,baja california sur,2018,petrolifero,pequeno generador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",2.95
3,baja california sur,2018,petrolifero,pequeno generador,solventes gastados,residuos de solventes,0.0
3,baja california sur,2019,petrolifero,microgenerador,aceites gastados,hidraulicos,0.0
3,baja california sur,2019,petrolifero,microgenerador,aceites gastados,lubricantes,0.01
3,baja california sur,2019,petrolifero,microgenerador,liquidos de proceso,liquidos con residuos de hidrocarburos,0.0
3,baja california sur,2019,petrolifero,microgenerador,lodos,lodos aceitosos,0.2
3,baja california sur,2019,petrolifero,microgenerador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.0
3,baja california sur,2019,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02
3,baja california sur,2019,petrolifero,pequeno generador,aceites gastados,lubricantes,0.0
3,baja california sur,2019,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0
3,baja california sur,2019,petrolifero,pequeno generador,liquidos de proceso,liquidos con residuos de hidrocarburos,0.0
3,baja california sur,2019,petrolifero,pequeno generador,lodos,lodos aceitosos,0.0
3,baja california sur,2019,petrolifero,pequeno generador,pinturas y productos relacionados,"residuos de pinturas, pinturas caducadas",0.0
3,baja california sur,2019,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
3,baja california sur,2019,petrolifero,pequeno generador,residuos solidos,filtro de aire o de aceite contaminados,0.0
3,baja california sur,2019,petrolifero,pequeno generador,residuos solidos,lámpara fluorescentes,0.0
3,baja california sur,2019,petrolifero,pequeno generador,solventes,residuos de solventes,0.0
3,baja california sur,2020,petrolifero,microgenerador,aceites lubricantes,aceites gastados lubricantes,2799.0
3,baja california sur,2020,petrolifero,microgenerador,líquidos de proceso,aguas aceitosas,0.12
3,baja california sur,2020,petrolifero,microgenerador,"baterias, pilas y balastras","baterias, pilas y balastras",0.02
3,baja california sur,2020,petrolifero,microgenerador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",0.225
3,baja california sur,2020,petrolifero,microgenerador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,0.004
3,baja california sur,2020,petrolifero,microgenerador,lodos,lodos aceitosos,5528.0
3,baja california sur,2020,petrolifero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",7883.0
3,baja california sur,2020,petrolifero,pequeno generador,aceites hidraúlicos,aceites gastados hidráulicos,5.1
3,baja california sur,2020,petrolifero,pequeno generador,aceites lubricantes,aceites gastados lubricantes,7.45
3,baja california sur,2020,petrolifero,pequeno generador,líquidos de proceso,aguas aceitosas,100.5
3,baja california sur,2020,petrolifero,pequeno generador,"baterias, pilas y balastras","baterias, pilas y balastras",0.271
3,baja california sur,2020,petrolifero,pequeno generador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",2.21
3,baja california sur,2020,petrolifero,pequeno generador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,0.07
3,baja california sur,2020,petrolifero,pequeno generador,lodos,lodos aceitosos,18.0
3,baja california sur,2020,petrolifero,pequeno generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",18032.0
3,baja california sur,2021,petrolifero,microgenerador,aceites gastados,lubricantes,0.28
3,baja california sur,2021,petrolifero,microgenerador,"baterias, celdas y pilas","baterias, pilas y balastras",0.02
3,baja california sur,2021,petrolifero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.23
3,baja california sur,2021,petrolifero,microgenerador,No especificado,"agua oleosa, agua contaminada",0.12
3,baja california sur,2021,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.79
3,baja california sur,2021,petrolifero,microgenerador,residuos solidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.0
3,baja california sur,2021,petrolifero,microgenerador,lodos,lodos aceitosos,0.55
3,baja california sur,2021,petrolifero,pequeno generador,aceites gastados,hidraulicos,5.1
3,baja california sur,2021,petrolifero,pequeno generador,aceites gastados,lubricantes,7.45
3,baja california sur,2021,petrolifero,pequeno generador,"baterias, celdas y pilas","baterias, pilas y balastras",0.27
3,baja california sur,2021,petrolifero,pequeno generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",2.21
3,baja california sur,2021,petrolifero,pequeno generador,No especificado,"agua oleosa, agua contaminada",100.5
3,baja california sur,2021,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",18.03
3,baja california sur,2021,petrolifero,pequeno generador,residuos solidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.07
3,baja california sur,2021,petrolifero,pequeno generador,lodos,lodos aceitosos,18.0
3,baja california sur,2022,petrolífero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.08
3,baja california sur,2022,petrolífero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.2
3,baja california sur,2022,petrolífero,microgenerador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.1
3,baja california sur,2022,petrolífero,pequeño generador,aceites gastados,lubricantes,0.06
3,baja california sur,2022,petrolífero,pequeño generador,lodos,lodos aceitosos,1.02
3,baja california sur,2022,petrolífero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.74
4,campeche,2017,petroleo y petroquimica,gran generador,lodos,lodos del separador api y carcamos en la refinacion de petroleo y almacenamiento de productos derivadosos,2.0
